Power                   Time
1729.540107942877	0.256
1729.540107942877	0.268
1729.540107942877	0.28
1729.540107942877	0.292
1729.540107942877	0.304
1729.540107942877	0.316
1729.540107942877	0.328
1729.540107942877	0.34
1729.540107942877	0.352
1729.540107942877	0.364
1729.540107942877	0.376
1729.540107942877	0.388
1729.540107942877	0.4
1729.540107942877	0.412
1729.540107942877	0.424
1729.540107942877	0.436
1729.540107942877	0.448
1729.540107942877	0.46
1729.540107942877	0.472
1729.540107942877	0.484
1729.540107942877	0.496
1729.540107942877	0.508
1729.540107942877	0.52
1729.540107942877	0.532
1729.540107942877	0.544
1729.540107942877	0.556
1729.540107942877	0.568
1729.540107942877	0.58
1729.540107942877	0.592
1729.540107942877	0.604
1729.540107942877	0.616
1729.540107942877	0.628
1729.540107942877	0.64
1729.540107942877	0.652
1729.540107942877	0.664
1729.540107942877	0.676
1729.540107942877	0.688
1729.540107942877	0.7
1729.540107942877	0.712
1729.540107942877	0.724
1729.540107942877	0.736
1729.540107942877	0.748
1729.540107942877	0.76
1729.540107942877	0.772
1729.540107942877	0.784
1729.540107942877	0.796
1729.540107942877	0.808
1729.540107942877	0.82
1729.540107942877	0.832
1729.540107942877	0.844
1729.540107942877	0.856
1729.540107942877	0.868
1729.540107942877	0.88
1729.540107942877	0.892
1729.540107942877	0.904
1729.540107942877	0.916
1729.540107942877	0.928
1729.540107942877	0.94
1729.540107942877	0.952
1729.540107942877	0.964
1729.540107942877	0.976
1729.540107942877	0.988
1729.540107942877	1.0
1729.540107942877	1.012
1729.540107942877	1.024
1729.540107942877	1.036
1729.540107942877	1.048
1729.540107942877	1.06
1729.540107942877	1.072
1729.540107942877	1.084
1729.540107942877	1.096
1729.540107942877	1.108
1729.540107942877	1.12
1729.540107942877	1.132
1729.540107942877	1.144
1729.540107942877	1.156
1729.540107942877	1.168
1729.540107942877	1.18
1729.540107942877	1.192
1729.540107942877	1.204
1729.540107942877	1.216
1729.540107942877	1.228
1729.540107942877	1.24
1729.540107942877	1.252
1729.540107942877	1.264
1729.540107942877	1.276
1729.540107942877	1.288
1729.540107942877	1.3
1729.540107942877	1.312
1729.540107942877	1.324
1729.540107942877	1.336
1729.540107942877	1.348
1729.540107942877	1.36
1729.540107942877	1.372
1729.540107942877	1.384
1729.540107942877	1.396
1729.540107942877	1.408
1729.540107942877	1.42
1729.540107942877	1.432
1729.540107942877	1.444
1729.540107942877	1.456
1729.540107942877	1.468
1729.540107942877	1.48
1729.540107942877	1.492
1729.540107942877	1.504
1729.540107942877	1.516
1729.540107942877	1.528
1729.540107942877	1.54
1729.540107942877	1.552
1729.540107942877	1.564
1729.540107942877	1.576
1729.540107942877	1.588
1729.540107942877	1.6
1729.540107942877	1.612
1729.540107942877	1.624
1729.540107942877	1.636
1729.540107942877	1.648
1729.540107942877	1.66
1729.540107942877	1.672
1729.540107942877	1.684
1729.540107942877	1.696
1729.540107942877	1.708
1729.540107942877	1.72
1729.540107942877	1.732
1729.540107942877	1.744
1729.540107942877	1.756
1729.540107942877	1.768
1729.540107942877	1.78
1729.540107942877	1.792
1729.540107942877	1.804
1729.540107942877	1.816
1729.540107942877	1.828
1729.540107942877	1.84
1729.540107942877	1.852
1729.540107942877	1.864
1729.540107942877	1.876
1729.540107942877	1.888
1729.540107942877	1.9
1729.540107942877	1.912
1729.540107942877	1.924
1729.540107942877	1.936
1729.540107942877	1.948
1729.540107942877	1.96
1729.540107942877	1.972
1729.540107942877	1.984
1729.540107942877	1.996
1729.540107942877	2.008
1729.540107942877	2.02
1729.540107942877	2.032
1729.540107942877	2.044
1729.540107942877	2.056
1727.7163749967046	2.068
1725.7399369186558	2.08
1723.6371734912295	2.092
1721.428590670215	2.104
1719.1280112193078	2.116
1716.7423195171275	2.128
1714.2723033272296	2.14
1711.7136920188516	2.152
1709.0574209625684	2.164
1706.291391330172	2.176
1703.402431566657	2.188
1700.3781020960487	2.2
1697.2081735202228	2.212
1693.8858815617148	2.224
1690.4088501571953	2.236
1686.779883531025	2.248
1683.0079980745688	2.26
1679.1087537923497	2.272
1675.103980466959	2.284
1671.020925394791	2.296
1666.8906484081795	2.308
1662.7459497967739	2.32
1658.6192521772052	2.332
1654.5405999407578	2.344
1650.5356519120808	2.356
1646.6242237021245	2.368
1642.8195535158784	2.38
1639.1282072751978	2.392
1635.5503870861844	2.404
1632.0805223093164	2.416
1628.7080301804085	2.428
1625.418586703947	2.44
1622.1958058871626	2.452
1619.0227723751452	2.464
1615.8833404095383	2.476
1612.7632165605378	2.488
1609.6507258492602	2.5
1606.5372699854213	2.512
1603.4179653605772	2.524
1600.292293640788	2.536
1597.164534912785	2.548
1594.0435386358743	2.56
1590.9419119018764	2.572
1587.8748182878069	2.584
1584.8592441006685	2.596
1581.9131595515962	2.608
1579.054546687821	2.62
1576.3007206868092	2.632
1573.6679311494474	2.644
1571.1709946584538	2.656
1568.8232565075707	2.668
1566.6372148710568	2.68
1564.6251179675521	2.692
1562.7995094524833	2.704
1561.173427167789	2.716
1559.7604534520533	2.728
1558.5746231540538	2.74
1557.629924710326	2.752
1556.939084275047	2.764
1556.5118162730623	2.776
1556.3530450665883	2.788
1556.461333402786	2.8
1556.8275177769501	2.812
1557.4338454645379	2.824
1558.2536562437572	2.836
1559.25163618677	2.848
1560.3847141789984	2.86
1561.6032486037734	2.872
1562.8526570391907	2.884
1564.0755043657477	2.896
1565.2138917820218	2.908
1566.2117555565223	2.92
1567.0170881167426	2.932
1567.5843460462809	2.944
1567.8768198389091	2.956
1567.8687307323296	2.968
1567.5468238864296	2.98
1566.911197936545	2.992
1565.9752332016426	3.004
1564.7649371556142	3.016
1563.3176125594073	3.028
1561.6799795968109	3.04
1559.906024126156	3.052
1558.0546660183695	3.064
1556.1874062521142	3.076
1554.365578920216	3.088
1552.6477538410597	3.1
1551.0872368071937	3.112
1549.7300082026343	3.124
1548.6130986917544	3.136
1547.7631187822399	3.148
1547.1951899544906	3.16
1546.9124146415752	3.172
1546.905704163861	3.184
1547.154713904801	3.196
1547.6298743523155	3.208
1548.294569394107	3.22
1549.1076720572999	3.232
1550.0257508179313	3.244
1551.0056260335784	3.256
1552.006688794879	3.268
1552.993175147584	3.28
1553.9358619445109	3.292
1554.8126135201246	3.304
1555.6086126868215	3.316
1556.3160833540212	3.328
1556.932803531615	3.34
1557.4608164404676	3.352
1557.9058524111408	3.364
1558.2761424702683	3.376
1558.5813199266343	3.388
1558.8312730742364	3.4
1559.035525237563	3.412
1559.2025337949976	3.424
1559.3395275245994	3.436
1559.4526673890696	3.448
1559.5466342781842	3.46
1559.6246030889859	3.472
1559.6885609517788	3.484
1559.7395891835795	3.496
1559.7784921860466	3.508
1559.8064747279377	3.52
1559.8253391018663	3.532
1559.8372817034467	3.544
1559.8450249488476	3.556
1559.8517290744774	3.568
1559.8606383971298	3.58
1559.874680305836	3.592
1559.8961016123972	3.604
1559.926364369408	3.616
1559.9663593464745	3.628
1560.01662436138	3.64
1560.0771407070426	3.652
1560.1476836612478	3.664
1560.2285014408938	3.676
1560.320925816571	3.688
1560.4281791826802	3.7
1560.55601691856	3.712
1560.7127039327438	3.724
1560.9085587985326	3.736
1561.154844103204	3.748
1561.4629274488889	3.76
1561.8436588953884	3.772
1562.3072284091222	3.784
1562.862948974534	3.796
1563.5190172989282	3.808
1564.2825144414428	3.82
1565.1597348589446	3.832
1566.1564466823947	3.844
1567.2787038535112	3.856
1568.5338081592467	3.868
1569.9307081463774	3.88
1571.4804500475007	3.892
1573.1964799969605	3.904
1575.0947959997766	3.916
1577.1937411458666	3.928
1579.5140256502946	3.94
