Power                   Time
1838.2877660174795	0.256
1838.2877660174795	0.268
1838.2877660174795	0.28
1838.2877660174795	0.292
1838.2877660174795	0.304
1838.2877660174795	0.316
1838.2877660174795	0.328
1838.2877660174795	0.34
1838.2877660174795	0.352
1838.2877660174795	0.364
1838.2877660174795	0.376
1838.2877660174795	0.388
1838.2877660174795	0.4
1838.2877660174795	0.412
1838.2877660174795	0.424
1838.2877660174795	0.436
1838.2877660174795	0.448
1838.2877660174795	0.46
1838.2877660174795	0.472
1838.2877660174795	0.484
1838.2877660174795	0.496
1838.2877660174795	0.508
1838.2877660174795	0.52
1838.2877660174795	0.532
1838.2877660174795	0.544
1838.2877660174795	0.556
1838.2877660174795	0.568
1838.2877660174795	0.58
1838.2877660174795	0.592
1838.2877660174795	0.604
1838.2877660174795	0.616
1838.2877660174795	0.628
1838.2877660174795	0.64
1838.2877660174795	0.652
1838.2877660174795	0.664
1838.2877660174795	0.676
1838.2877660174795	0.688
1838.2877660174795	0.7
1838.2877660174795	0.712
1838.2877660174795	0.724
1838.2877660174795	0.736
1838.2877660174795	0.748
1838.2877660174795	0.76
1838.2877660174795	0.772
1838.2877660174795	0.784
1838.2877660174795	0.796
1838.2877660174795	0.808
1838.2877660174795	0.82
1838.2877660174795	0.832
1838.2877660174795	0.844
1838.2877660174795	0.856
1838.2877660174795	0.868
1838.2877660174795	0.88
1838.2877660174795	0.892
1838.2877660174795	0.904
1838.2877660174795	0.916
1838.2877660174795	0.928
1838.2877660174795	0.94
1838.2877660174795	0.952
1838.2877660174795	0.964
1838.2877660174795	0.976
1838.2877660174795	0.988
1838.2877660174795	1.0
1838.2877660174795	1.012
1838.2877660174795	1.024
1838.2877660174795	1.036
1838.2877660174795	1.048
1838.2877660174795	1.06
1838.2877660174795	1.072
1838.2877660174795	1.084
1838.2877660174795	1.096
1838.2877660174795	1.108
1838.2877660174795	1.12
1838.2877660174795	1.132
1838.2877660174795	1.144
1838.2877660174795	1.156
1838.2877660174795	1.168
1838.2877660174795	1.18
1838.2877660174795	1.192
1838.2877660174795	1.204
1838.2877660174795	1.216
1838.2877660174795	1.228
1838.2877660174795	1.24
1838.2877660174795	1.252
1838.2877660174795	1.264
1838.2877660174795	1.276
1838.2877660174795	1.288
1838.2877660174795	1.3
1838.2877660174795	1.312
1838.2877660174795	1.324
1838.2877660174795	1.336
1838.2877660174795	1.348
1838.2877660174795	1.36
1838.2877660174795	1.372
1838.2877660174795	1.384
1838.2877660174795	1.396
1838.2877660174795	1.408
1838.2877660174795	1.42
1838.2877660174795	1.432
1838.2877660174795	1.444
1838.2877660174795	1.456
1838.2877660174795	1.468
1838.2877660174795	1.48
1838.2877660174795	1.492
1838.2877660174795	1.504
1838.2877660174795	1.516
1838.2877660174795	1.528
1838.2877660174795	1.54
1838.2877660174795	1.552
1838.2877660174795	1.564
1838.2877660174795	1.576
1838.2877660174795	1.588
1838.2877660174795	1.6
1838.2877660174795	1.612
1838.2877660174795	1.624
1838.2877660174795	1.636
1838.2877660174795	1.648
1838.2877660174795	1.66
1838.2877660174795	1.672
1838.2877660174795	1.684
1838.2877660174795	1.696
1838.2877660174795	1.708
1838.2877660174795	1.72
1838.2877660174795	1.732
1838.2877660174795	1.744
1838.2877660174795	1.756
1838.2877660174795	1.768
1838.2877660174795	1.78
1838.2877660174795	1.792
1838.2877660174795	1.804
1838.2877660174795	1.816
1838.2877660174795	1.828
1838.2877660174795	1.84
1838.2877660174795	1.852
1838.2877660174795	1.864
1838.2877660174795	1.876
1838.2877660174795	1.888
1838.2877660174795	1.9
1838.2877660174795	1.912
1838.2877660174795	1.924
1838.2877660174795	1.936
1838.2877660174795	1.948
1838.2877660174795	1.96
1838.2877660174795	1.972
1838.2877660174795	1.984
1838.2877660174795	1.996
1838.2877660174795	2.008
1838.2877660174795	2.02
1838.2877660174795	2.032
1838.2877660174795	2.044
1838.2877660174795	2.056
1828.5535078220976	2.068
1818.4322939799172	2.08
1807.9287671103764	2.092
1797.0639752833183	2.104
1785.8718196365587	2.116
1774.395270236951	2.128
1762.6819671194478	2.14
1750.7794546519176	2.152
1738.7307860891744	2.164
1726.5717533199668	2.176
1714.329711889284	2.188
1702.022692557498	2.2
1689.6601009198494	2.212
1677.2447081751993	2.224
1664.7762412402385	2.236
1652.2560554789789	2.248
1639.6915084545008	2.26
1627.099575891909	2.272
1614.509260884908	2.284
1601.9637794462558	2.296
1589.5222385038812	2.308
1577.2595554013892	2.32
1565.2644846742676	2.332
1553.6361149346988	2.344
1542.4785619431434	2.356
1531.8953287730235	2.368
1521.9838994304494	2.38
1512.8324173336139	2.392
1504.51719657677	2.404
1497.0994686761794	2.416
1490.6230625073674	2.428
1485.113835478058	2.44
1480.5800134316225	2.452
1477.0128543469593	2.464
1474.3879333093703	2.476
1472.6676746015098	2.488
1471.8039646872337	2.5
1471.739887726674	2.512
1472.4112557289106	2.524
1473.7488270183005	2.536
1475.6813985417468	2.548
1478.1385695881884	2.56
1481.0523901185804	2.572
1484.3586053293554	2.584
1487.9979821930667	2.596
1491.9181169434241	2.608
1496.0759318461082	2.62
1500.4390995357276	2.632
1504.98663470773	2.644
1509.7098554452675	2.656
1514.613067957702	2.668
1519.7131863430552	2.68
1525.0381549602362	2.692
1530.6250246712257	2.704
1536.5172439453472	2.716
1542.7614516438712	2.728
1549.4038517866327	2.74
1556.4860059410069	2.752
1564.0411189257984	2.764
1572.0910162897371	2.776
1580.6431022950526	2.788
1589.688036232071	2.8
1599.198678045782	2.812
1609.1307902247445	2.824
