Group,Power,Time
1,191.96564915401774,0.256
1,191.96564915401774,0.268
1,191.96564915401774,0.28
1,191.96564915401774,0.292
1,191.96564915401774,0.304
1,191.96564915401774,0.316
1,191.96564915401774,0.328
1,191.96564915401774,0.34
1,191.96564915401774,0.352
1,191.96564915401774,0.364
1,191.96564915401774,0.376
1,191.96564915401774,0.388
1,191.96564915401774,0.4
1,191.96564915401774,0.412
1,191.96564915401774,0.424
1,191.96564915401774,0.436
1,191.96564915401774,0.448
1,191.96564915401774,0.46
1,191.96564915401774,0.472
1,191.96564915401774,0.484
1,191.96564915401774,0.496
1,191.96564915401774,0.508
1,191.96564915401774,0.52
1,191.96564915401774,0.532
1,191.96564915401774,0.544
1,191.96564915401774,0.556
1,191.96564915401774,0.568
1,191.96564915401774,0.58
1,191.96564915401774,0.592
1,191.96564915401774,0.604
1,191.96564915401774,0.616
1,191.96564915401774,0.628
1,191.96564915401774,0.64
1,191.96564915401774,0.652
1,191.96564915401774,0.664
1,191.96564915401774,0.676
1,191.96564915401774,0.688
1,191.96564915401774,0.7
1,191.96564915401774,0.712
1,191.96564915401774,0.724
1,191.96564915401774,0.736
1,191.96564915401774,0.748
1,191.96564915401774,0.76
1,191.96564915401774,0.772
1,191.96564915401774,0.784
1,191.96564915401774,0.796
1,191.96564915401774,0.808
1,191.96564915401774,0.82
1,191.96564915401774,0.832
1,191.96564915401774,0.844
1,191.96564915401774,0.856
1,191.96564915401774,0.868
1,191.96564915401774,0.88
1,191.96564915401774,0.892
1,191.96564915401774,0.904
1,191.96564915401774,0.916
1,191.96564915401774,0.928
1,191.96564915401774,0.94
1,191.96564915401774,0.952
1,191.96564915401774,0.964
1,191.96564915401774,0.976
1,191.96564915401774,0.988
1,191.96564915401774,1.0
1,191.96564915401774,1.012
1,191.96564915401774,1.024
1,191.96564915401774,1.036
1,191.96564915401774,1.048
1,191.96564915401774,1.06
1,191.96564915401774,1.072
1,191.96564915401774,1.084
1,191.96564915401774,1.096
1,191.96564915401774,1.108
1,191.96564915401774,1.12
1,191.96564915401774,1.132
1,191.96564915401774,1.144
1,191.96564915401774,1.156
1,191.96564915401774,1.168
1,191.96564915401774,1.18
1,191.96564915401774,1.192
1,191.96564915401774,1.204
1,191.96564915401774,1.216
1,191.96564915401774,1.228
1,191.96564915401774,1.24
1,191.96564915401774,1.252
1,191.96564915401774,1.264
1,191.96564915401774,1.276
1,191.96564915401774,1.288
1,191.96564915401774,1.3
1,191.96564915401774,1.312
1,191.96564915401774,1.324
1,191.96564915401774,1.336
1,191.96564915401774,1.348
1,191.96564915401774,1.36
1,191.96564915401774,1.372
1,191.96564915401774,1.384
1,191.96564915401774,1.396
1,191.96564915401774,1.408
1,191.96564915401774,1.42
1,191.96564915401774,1.432
1,191.96564915401774,1.444
2,191.96564915401774,1.456
2,191.96564915401774,1.468
2,191.96564915401774,1.48
2,191.96564915401774,1.492
2,191.96564915401774,1.504
2,191.96564915401774,1.516
2,191.96564915401774,1.528
2,191.96564915401774,1.54
2,191.96564915401774,1.552
2,191.96564915401774,1.564
2,191.96564915401774,1.576
2,191.96564915401774,1.588
2,191.96564915401774,1.6
2,191.96564915401774,1.612
2,191.96564915401774,1.624
2,191.96564915401774,1.636
2,191.96564915401774,1.648
2,191.96564915401774,1.66
2,191.96564915401774,1.672
2,191.96564915401774,1.684
2,191.96564915401774,1.696
2,191.96564915401774,1.708
2,191.96564915401774,1.72
2,191.96564915401774,1.732
2,191.96564915401774,1.744
2,191.96564915401774,1.756
2,191.96564915401774,1.768
2,191.96564915401774,1.78
2,191.96564915401774,1.792
2,191.96564915401774,1.804
2,191.96564915401774,1.816
2,191.96564915401774,1.828
2,191.96564915401774,1.84
2,191.96564915401774,1.852
2,191.96564915401774,1.864
2,191.96564915401774,1.876
2,191.96564915401774,1.888
2,191.96564915401774,1.9
2,191.96564915401774,1.912
2,191.96564915401774,1.924
2,191.96564915401774,1.936
2,191.96564915401774,1.948
2,191.96564915401774,1.96
2,191.96564915401774,1.972
2,191.96564915401774,1.984
