Group,Power,Time
1,1351.1782255138708,0.256
1,1351.1782255138708,0.268
1,1351.1782255138708,0.28
1,1351.1782255138708,0.292
1,1351.1782255138708,0.304
1,1351.1782255138708,0.316
1,1351.1782255138708,0.328
1,1351.1782255138708,0.34
1,1351.1782255138708,0.352
1,1351.1782255138708,0.364
1,1351.1782255138708,0.376
1,1351.1782255138708,0.388
1,1351.1782255138708,0.4
1,1351.1782255138708,0.412
1,1351.1782255138708,0.424
1,1351.1782255138708,0.436
1,1351.1782255138708,0.448
1,1351.1782255138708,0.46
1,1351.1782255138708,0.472
1,1351.1782255138708,0.484
1,1351.1782255138708,0.496
1,1351.1782255138708,0.508
1,1351.1782255138708,0.52
1,1351.1782255138708,0.532
1,1351.1782255138708,0.544
1,1351.1782255138708,0.556
1,1351.1782255138708,0.568
1,1351.1782255138708,0.58
1,1351.1782255138708,0.592
1,1351.1782255138708,0.604
1,1351.1782255138708,0.616
1,1351.1782255138708,0.628
1,1351.1782255138708,0.64
1,1351.1782255138708,0.652
1,1351.1782255138708,0.664
1,1351.1782255138708,0.676
1,1351.1782255138708,0.688
1,1351.1782255138708,0.7
1,1351.1782255138708,0.712
1,1351.1782255138708,0.724
1,1351.1782255138708,0.736
1,1351.1782255138708,0.748
1,1351.1782255138708,0.76
1,1351.1782255138708,0.772
1,1351.1782255138708,0.784
1,1351.1782255138708,0.796
1,1351.1782255138708,0.808
1,1351.1782255138708,0.82
1,1351.1782255138708,0.832
1,1351.1782255138708,0.844
1,1351.1782255138708,0.856
1,1351.1782255138708,0.868
1,1351.1782255138708,0.88
1,1351.1782255138708,0.892
1,1351.1782255138708,0.904
1,1351.1782255138708,0.916
1,1351.1782255138708,0.928
1,1351.1782255138708,0.94
1,1351.1782255138708,0.952
1,1351.1782255138708,0.964
1,1351.1782255138708,0.976
1,1351.1782255138708,0.988
1,1351.1782255138708,1.0
1,1351.1782255138708,1.012
1,1351.1782255138708,1.024
1,1351.1782255138708,1.036
1,1351.1782255138708,1.048
1,1351.1782255138708,1.06
1,1351.1782255138708,1.072
1,1351.1782255138708,1.084
1,1351.1782255138708,1.096
1,1351.1782255138708,1.108
1,1351.1782255138708,1.12
1,1351.1782255138708,1.132
1,1351.1782255138708,1.144
1,1351.1782255138708,1.156
1,1351.1782255138708,1.168
1,1351.1782255138708,1.18
1,1351.1782255138708,1.192
1,1351.1782255138708,1.204
1,1351.1782255138708,1.216
1,1351.1782255138708,1.228
1,1351.1782255138708,1.24
1,1351.1782255138708,1.252
1,1351.1782255138708,1.264
1,1351.1782255138708,1.276
1,1351.1782255138708,1.288
1,1351.1782255138708,1.3
1,1351.1782255138708,1.312
1,1351.1782255138708,1.324
1,1351.1782255138708,1.336
1,1351.1782255138708,1.348
1,1351.1782255138708,1.36
1,1351.1782255138708,1.372
1,1351.1782255138708,1.384
1,1351.1782255138708,1.396
1,1351.1782255138708,1.408
1,1351.1782255138708,1.42
1,1351.1782255138708,1.432
1,1351.1782255138708,1.444
2,1351.1782255138708,1.456
2,1351.1782255138708,1.468
2,1351.1782255138708,1.48
2,1351.1782255138708,1.492
2,1351.1782255138708,1.504
2,1351.1782255138708,1.516
2,1351.1782255138708,1.528
2,1351.1782255138708,1.54
2,1351.1782255138708,1.552
2,1351.1782255138708,1.564
2,1351.1782255138708,1.576
2,1351.1782255138708,1.588
2,1351.1782255138708,1.6
2,1351.1782255138708,1.612
2,1351.1782255138708,1.624
2,1351.1782255138708,1.636
2,1351.1782255138708,1.648
2,1351.1782255138708,1.66
2,1351.1782255138708,1.672
2,1351.1782255138708,1.684
2,1351.1782255138708,1.696
2,1351.1782255138708,1.708
2,1351.1782255138708,1.72
2,1351.1782255138708,1.732
2,1351.1782255138708,1.744
2,1351.1782255138708,1.756
2,1351.1782255138708,1.768
2,1351.1782255138708,1.78
2,1351.1782255138708,1.792
2,1351.1782255138708,1.804
2,1351.1782255138708,1.816
2,1351.1782255138708,1.828
2,1351.1782255138708,1.84
2,1351.1782255138708,1.852
2,1351.1782255138708,1.864
2,1351.1782255138708,1.876
2,1351.1782255138708,1.888
2,1351.1782255138708,1.9
2,1351.1782255138708,1.912
2,1351.1782255138708,1.924
2,1351.1782255138708,1.936
2,1351.1782255138708,1.948
2,1351.1782255138708,1.96
2,1351.1782255138708,1.972
2,1351.1782255138708,1.984
2,1351.1782255138708,1.996
2,1351.1782255138708,2.008
2,1351.1782255138708,2.02
2,1351.1782255138708,2.032
2,1351.1782255138708,2.044
2,1351.1782255138708,2.056
2,1344.1155940198796,2.068
2,1337.0267930137002,2.08
2,1329.894239652803,2.092
2,1322.6970271572882,2.104
2,1315.4108215328808,2.116
2,1308.008400098316,2.128
2,1300.4607609119907,2.14
2,1292.738329096529,2.152
2,1284.812311334582,2.164
2,1276.6559958662979,2.176
2,1268.2458897635493,2.188
2,1259.5623846254139,2.2
2,1250.5905060901216,2.212
2,1241.3207798178407,2.224
2,1231.7497278001833,2.236
2,1221.8798904269254,2.248
2,1211.7198335388525,2.26
2,1201.2839761670236,2.272
2,1190.5923234209172,2.284
2,1179.6702345135386,2.296
2,1168.5481948731617,2.308
2,1157.2615096488678,2.32
2,1145.849681304846,2.332
2,1134.3553632587198,2.344
2,1122.8227146355462,2.356
2,1111.2951608873773,2.368
2,1099.813163977468,2.38
2,1088.4123084205703,2.392
2,1077.1217415568522,2.404
2,1065.9626770147652,2.416
2,1054.9477145030764,2.428
2,1044.081131164512,2.44
2,1033.3596028207603,2.452
2,1022.7729276388961,2.464
2,1012.3052388913442,2.476
2,1001.9364600327302,2.488
2,991.6438588399897,2.5
2,981.4036422336295,2.512
2,971.192623124995,2.524
2,960.9898347005075,2.536
2,950.7783062236616,2.548
2,940.5473153491832,2.56
2,930.2939423065849,2.572
2,920.0233856820691,2.584
2,909.7481621886261,2.596
2,899.4864076551056,2.608
2,889.2600072159987,2.62
2,879.0925034959798,2.632
2,869.0074625195492,2.644
3,859.0273965662699,2.656
3,849.1728071750332,2.668
3,839.4615109757956,2.68
3,829.9081797454378,2.692
3,820.5241789866508,2.704
3,811.317465538627,2.716
3,802.2925190505755,2.728
3,793.4503193031804,2.74
3,784.7886895106204,2.752
3,776.30317973863,2.764
3,767.9880435547109,2.776
3,759.8371155803427,2.788
3,751.8451910742067,2.8
3,744.0095437536111,2.812
3,736.331015010093,2.824
3,728.8151227307729,2.836
3,721.473507734947,2.848
3,714.3248363214568,2.86
3,707.3947196628139,2.872
3,700.7145096922087,2.884
3,694.3196603350987,2.896
3,688.247920340852,2.908
3,682.5373479397166,2.92
3,677.2234640884319,2.932
3,672.3363670360185,2.944
3,667.8984178990949,2.956
3,663.9228087929927,2.968
3,660.4130356633798,2.98
3,657.3631051610231,2.992
3,654.7582102583767,3.004
3,652.5751945757727,3.016
3,650.783567633237,3.028
3,649.3474572890224,3.04
3,648.2278039053746,3.052
3,647.3846524017051,3.064
3,646.7796428650375,3.076
3,646.3779675845233,3.088
3,646.1496845910636,3.1
3,646.0704128208374,3.112
3,646.1212513883556,3.124
3,646.2878818916029,3.136
3,646.5588754235943,3.148
3,646.9244811801349,3.16
3,647.3764627319822,3.172
3,647.908189087351,3.184
3,648.5144137338243,3.196
3,649.1914592603357,3.208
3,649.9377568507258,3.22
3,650.7541549761422,3.232
3,651.6431630762954,3.244
3,652.6075997459748,3.256
3,653.6496834443785,3.268
3,654.7708742726803,3.28
3,655.9720475546421,3.292
3,657.25391794899,3.304
3,658.6177181159039,3.316
3,660.0659717684954,3.328
3,661.6032176067091,3.34
3,663.2365891128264,3.352
3,664.9763337303934,3.364
3,666.8359492258271,3.376
3,668.8315032377199,3.388
3,670.9806316661301,3.4
3,673.3017496156277,3.412
3,675.8128781753842,3.424
3,678.5302200371356,3.436
3,681.4676627989272,3.448
3,684.6372746639172,3.46
3,688.0495841221643,3.472
3,691.7130356165594,3.484
3,695.6333133033727,3.496
3,699.8126925000405,3.508
3,704.2488277171777,3.52
3,708.933160135755,3.532
3,713.8491581178049,3.544
3,718.9719757071499,3.556
3,724.2698020920391,3.568
3,729.7059405600537,3.58
3,735.2415485639922,3.592
3,740.8385702323245,3.604
3,746.4626497967448,3.616
3,752.0850400206186,3.628
3,757.6837997384678,3.64
3,763.2448807255099,3.652
3,768.7628781354977,3.664
3,774.2412155701776,3.676
3,779.6916751613131,3.688
3,785.1340067223845,3.7
3,790.5952274855042,3.712
3,796.1076987103462,3.724
3,801.7066921523104,3.736
3,807.4282332829409,3.748
3,813.3061881540216,3.76
3,819.3686560736143,3.772
3,825.6347649266785,3.784
3,832.1128533245944,3.796
3,838.8001541923528,3.808
3,845.683321843145,3.82
3,852.7399021925245,3.832
3,859.9401410231236,3.844
4,867.2489752043135,3.856
4,874.6283768677242,3.868
4,882.0401653578662,3.88
4,889.4489393871572,3.892
4,896.8244351224985,3.904
4,904.143063243775,3.916
4,911.3889063679435,3.928
4,918.5543991352698,3.94
4,925.6399609131288,3.952
4,932.6522661775653,3.964
4,939.6018229782136,3.976
4,946.5003864054722,3.988
4,953.358301466126,4.0
4,960.1825777186218,4.012
4,966.9759194415161,4.024
4,973.7353795956441,4.036
4,980.4504505604993,4.048
4,987.1021910071242,4.06
4,993.6641254120764,4.072
4,1000.1045189153192,4.084
4,1006.3893478653691,4.096
4,1012.4845855945947,4.108
4,1018.3581727512676,4.12
4,1023.9824756299365,4.132
4,1029.336214170081,4.144
4,1034.4054631152767,4.156
4,1039.1839026281732,4.168
4,1043.6726165824855,4.18
4,1047.87955680435,4.192
4,1051.81873434621,4.204
4,1055.5097460267273,4.216
4,1058.9767251347178,4.228
4,1062.2468889921154,4.24
4,1065.3495422146068,4.252
4,1068.3153035718904,4.264
4,1071.1751326813414,4.276
4,1073.9594773737952,4.288
4,1076.697906138273,4.3
4,1079.4193218168882,4.312
4,1082.1525010443168,4.324
4,1084.9269419117409,4.336
4,1087.773738466831,4.348
4,1090.7258395235795,4.36
4,1093.8179778338135,4.372
4,1097.0859318643359,4.384
4,1100.5653709483017,4.396
4,1104.289660171653,4.408
4,1108.2874260994486,4.42
4,1112.5803922164655,4.432
4,1117.1828237801735,4.444
4,1122.1023005165252,4.456
4,1127.3402951861858,4.468
4,1132.89231105519,4.48
4,1138.7487226448418,4.492
4,1144.895886531357,4.504
4,1151.31623441448,4.516
4,1157.987775227908,4.528
4,1164.8837304028423,4.54
4,1171.9724109085257,4.552
4,1179.2170804155587,4.564
4,1186.5764972651175,4.576
4,1194.006857267829,4.588
4,1201.464147101483,4.6
4,1208.9059993738422,4.612
4,1216.2935311103033,4.624
4,1223.5938392551054,4.636
4,1230.7807630585335,4.648
4,1237.8333570891507,4.66
4,1244.7348785805232,4.672
4,1251.473112120801,4.684
4,1258.0403135353574,4.696
4,1264.4326197734206,4.708
4,1270.651179157858,4.72
4,1276.7051386989817,4.732
4,1282.6151545538776,4.744
4,1288.4150085589652,4.756
4,1294.15114952941,4.768
4,1299.880499456865,4.78
4,1305.6665230106457,4.792
4,1311.5745665719344,4.804
4,1317.667267649986,4.816
4,1324.0009394096621,4.828
4,1330.622134424306,4.84
4,1337.5644902011472,4.852
4,1344.846581480566,4.864
4,1352.4705121429074,4.876
4,1360.4218367470985,4.888
4,1368.6700360258055,4.9
4,1377.1697834189088,4.912
4,1385.8639214128484,4.924
4,1394.6870047789282,4.936
4,1403.5680465691246,4.948
4,1412.434133204733,4.96
4,1421.2154789799195,4.972
4,1429.850758527656,4.984
4,1438.2914095516544,4.996
4,1446.5043717981605,5.008
4,1454.4733036080972,5.02
4,1462.1990421424416,5.032
4,1469.6994605875914,5.044
5,1477.0088216127047,5.056
5,1484.1764613071148,5.068
5,1491.2640967730085,5.08
5,1498.3416490099175,5.092
5,1505.4823444524393,5.104
5,1512.7580344755497,5.116
5,1520.2351686625161,5.128
5,1527.9711292924783,5.14
5,1536.0118110829223,5.152
5,1544.3905272567602,5.164
5,1553.1279766721857,5.176
5,1562.233379225047,5.188
5,1571.7060225052458,5.2
5,1581.5362556903613,5.212
5,1591.7062804787583,5.224
5,1602.1920482828007,5.236
5,1612.9663696270334,5.248
5,1624.0017079482973,5.26
5,1635.2718898804542,5.272
5,1646.7531691218705,5.284
5,1658.424916792929,5.296
5,1670.2706472083203,5.308
5,1682.2788488846195,5.32
5,1694.4429596116838,5.332
5,1706.7609005469594,5.344
5,1719.234307381782,5.356
5,1731.8677567133143,5.368
5,1744.6674366269885,5.38
5,1757.639397135756,5.392
5,1770.7880172143423,5.404
5,1784.1144414452385,5.416
5,1797.6157539445437,5.428
5,1811.283968661435,5.44
5,1825.1043809822804,5.452
5,1839.0540643779143,5.464
5,1853.1015460707695,5.476
5,1867.206990956691,5.488
5,1881.322534499424,5.5
5,1895.3928952425522,5.512
5,1909.3567649848062,5.524
5,1923.148785037666,5.536
5,1936.7015540697887,5.548
5,1949.9472123799949,5.56
5,1962.8183458292042,5.572
5,1975.2494713580563,5.584
5,1987.179430121734,5.596
5,1998.554238484488,5.608
5,2009.3292933698847,5.62
5,2019.4716222428956,5.632
5,2028.961405344944,5.644
5,2037.7924478485902,5.656
5,2045.9724839632504,5.668
5,2053.5233712382874,5.68
5,2060.4804186970578,5.692
5,2066.8908658570026,5.704
5,2072.81266891597,5.716
5,2078.313453897043,5.728
5,2083.468770794449,5.74
5,2088.3598086670263,5.752
5,2093.0703879263847,5.764
5,2097.6833786208613,5.776
5,2102.2772170816875,5.788
5,2106.9234729018926,5.8
5,2111.6850056165586,5.812
5,2116.6142802732797,5.824
5,2121.7511434540083,5.836
5,2127.1223294120477,5.848
5,2132.7430763390735,5.86
5,2138.6184551096044,5.872
5,2144.7440585620748,5.884
5,2151.107115669023,5.896
5,2157.687819169707,5.908
5,2164.459468347515,5.92
5,2171.387413289393,5.932
5,2178.427645596527,5.944
5,2185.526130534089,5.956
5,2192.618711135824,5.968
5,2199.6324960178003,5.98
5,2206.4886370323843,5.992
5,2213.1056155245806,6.004
5,2219.4025098174593,6.016
5,2225.3020776269937,6.028
5,2230.7339126445563,6.04
5,2235.637503903497,6.052
5,2239.9648278788227,6.064
5,2243.6823165920177,6.076
5,2246.7717029401483,6.088
5,2249.2302927737496,6.1
5,2251.070991283461,6.112
5,2252.3216522104494,6.124
5,2253.023916548075,6.136
5,2253.2316304129595,6.148
5,2253.0079027850525,6.16
5,2252.4208665994934,6.172
5,2251.538802273015,6.184
5,2250.4254811578676,6.196
5,2249.136465229526,6.208
5,2247.7170917594267,6.22
5,2246.200271479602,6.232
5,2244.6040269627943,6.244
6,2242.92905161523,6.256
6,2241.1569671280845,6.268
6,2239.2497872755916,6.28
6,2237.1510964099352,6.292
6,2234.7890124616056,6.304
6,2232.080422586456,6.316
6,2228.93544766269,6.328
6,2225.2625599990392,6.34
6,2220.9734734778463,6.352
6,2215.987526541278,6.364
6,2210.235282754101,6.376
6,2203.660883229268,6.388
6,2196.2236973850095,6.4
6,2187.899688460508,6.412
6,2178.68220198651,6.424
6,2168.581879255771,6.436
6,2157.625751997488,6.448
6,2145.855874509287,6.46
6,2133.3270716843713,6.472
6,2120.1037429335256,6.484
6,2106.2562665220594,6.496
6,2091.857098331964,6.508
6,2076.9769055593906,6.52
6,2061.6814631792618,6.532
6,2046.029617460734,6.544
6,2030.072174618321,6.556
6,2013.8512186407554,6.568
6,1997.400315217787,6.58
6,1980.7455454185963,6.592
6,1963.9070341700085,6.604
6,1946.9007151513233,6.616
6,1929.7397770255748,6.628
6,1912.436242564362,6.64
6,1895.0027910814867,6.652
6,1877.4546135136382,6.664
6,1859.8103877462584,6.676
6,1842.0926081979908,6.688
6,1824.3278313984274,6.7
6,1806.5464404571005,6.712
6,1788.7817400141746,6.724
6,1771.0685603404797,6.736
6,1753.4420179734689,6.748
6,1735.936497681755,6.76
6,1718.585213753603,6.772
6,1701.4197965797805,6.784
6,1684.4691029478681,6.796
6,1667.757899621672,6.808
6,1651.3060540564773,6.82
6,1635.1277197702193,6.832
6,1619.2305090532207,6.844
6,1603.6146757447689,6.856
6,1588.2723537433194,6.868
6,1573.18715571498,6.88
6,1558.334491231465,6.892
6,1543.6826095795159,6.904
6,1529.1934353092486,6.916
6,1514.823086710604,6.928
6,1500.5228203403126,6.94
6,1486.2405765728156,6.952
6,1471.9237291500244,6.964
6,1457.5223119205195,6.976
6,1442.9912061860475,6.988
6,1428.291120636046,7.0
6,1413.3891671877166,7.012
6,1398.2597644379994,7.024
6,1382.88597233643,7.036
6,1367.2598493483192,7.048
6,1351.382007056901,7.06
6,1335.2612634984278,7.072
6,1318.914305750697,7.084
6,1302.3651686426886,7.096
6,1285.6446631814588,7.108
6,1268.7892835966227,7.12
6,1251.839828641902,7.132
6,1234.8407798794378,7.144
6,1217.8399227344792,7.156
6,1200.8880769469963,7.168
6,1184.0381598072147,7.18
6,1167.343730565154,7.192
6,1150.8575633763287,7.204
6,1134.6304278811228,7.216
6,1118.709675547783,7.228
6,1103.1378855897126,7.24
6,1087.951654438882,7.252
6,1073.1802490545317,7.264
6,1058.8450082266581,7.276
6,1044.9599605841502,7.288
6,1031.5323756568337,7.3
6,1018.5628331724739,7.312
6,1006.0450593454603,7.324
6,993.9659253629575,7.336
6,982.3065911384914,7.348
6,971.0447040375519,7.36
6,960.1566691104933,7.372
6,949.6196101178172,7.384
6,939.4129572826877,7.396
6,929.5195933987318,7.408
6,919.9257534499491,7.42
6,910.6209934265423,7.432
6,901.5983763625513,7.444
7,892.8550432236854,7.456
7,884.3928307615843,7.468
7,876.2187852429872,7.48
7,868.3454640724117,7.492
7,860.7903636278942,7.504
7,853.5748049125699,7.516
7,846.7229005964263,7.528
7,840.2601697294882,7.54
7,834.2120363700695,7.552
7,828.6025713731514,7.564
7,823.4533906174502,7.576
7,818.7827302494482,7.588
7,814.6046814584487,7.6
7,810.9285573683964,7.612
7,807.7584244191661,7.624
7,805.0927092534516,7.636
7,802.9235189623033,7.648
7,801.2357103203985,7.66
7,800.0070619164392,7.672
7,799.2096533503656,7.684
7,798.8113547358922,7.696
7,798.7774962838257,7.708
7,799.0728373768562,7.72
7,799.6630825191332,7.732
7,800.5159742305799,7.744
7,801.6022171494818,7.756
7,802.8963280663826,7.768
7,804.3771010263266,7.78
7,806.027770658962,7.792
7,807.8355058897614,7.804
7,809.7904167967334,7.816
7,811.8844282041233,7.828
7,814.1103871615637,7.84
7,816.4613890093638,7.852
7,818.9299768501016,7.864
7,821.507710977203,7.876
7,824.185487071916,7.888
7,826.9536826237531,7.9
7,829.802616011092,7.912
7,832.7230027878663,7.924
7,835.7062700893217,7.936
7,838.7447075365178,7.948
7,841.8320308002961,7.96
7,844.963721187394,7.972
7,848.1369910499934,7.984
7,851.3511374722916,7.996
7,854.6078891851679,8.008
7,857.9114012099078,8.02
7,861.2677931104959,8.032
7,864.6845157338638,8.044
7,868.169936936824,8.056
7,871.7326461755222,8.068
7,875.3804377859449,8.08
7,879.1188645649866,8.092
7,882.9499019280832,8.104
7,886.8714624457251,8.116
7,890.8776967824629,8.128
7,894.9596897208885,8.14
7,899.1063423296866,8.152
7,903.3048773158681,8.164
7,907.5412029800117,8.176
7,911.8007642031731,8.188
7,916.069521531944,8.2
7,920.3348794264175,8.212
7,924.5860354903199,8.224
7,928.813595492665,8.236
7,933.0092096113937,8.248
7,937.1653707393922,8.26
7,941.2751356913227,8.272
7,945.3317200701628,8.284
7,949.3279717488982,8.296
7,953.2557806469063,8.308
7,957.1062065916849,8.32
7,960.8702839165891,8.332
7,964.5384941627464,8.344
7,968.0998774776037,8.356
7,971.5418530971049,8.368
7,974.8506932166521,8.38
7,978.0121905081572,8.392
7,981.0122993520915,8.404
7,983.8377279119894,8.416
7,986.4768126026694,8.428
7,988.9206783757398,8.44
7,991.1641851400669,8.452
7,993.2071875318261,8.464
7,995.0548940339997,8.476
7,996.7165311927341,8.488
7,998.2037197844079,8.5
7,999.5288712116923,8.512
7,1000.7035994539618,8.524
7,1001.7372508999711,8.536
7,1002.6350063836651,8.548
7,1003.395992083288,8.56
7,1004.0122780783769,8.572
7,1004.4692750884486,8.584
7,1004.7469151807433,8.596
7,1004.8207112212725,8.608
7,1004.6635030889303,8.62
7,1004.247659635377,8.632
7,1003.5476107049193,8.644
8,1002.54211534837,8.656
8,1001.215921457528,8.668
8,999.5608383611432,8.68
8,997.5759904683616,8.692
8,995.2678667873178,8.704
8,992.6498982355902,8.716
8,989.7415084599808,8.728
8,986.5669823308256,8.74
8,983.1542515324053,8.752
8,979.533369254021,8.764
8,975.7351962059797,8.776
8,971.7902520360573,8.788
8,967.72752507637,8.8
8,963.5734950552483,8.812
8,959.3513321828854,8.824
8,955.0803103401967,8.836
8,950.7757812907612,8.848
8,946.4501643651399,8.86
8,942.1137467655102,8.872
8,937.7746116198167,8.884
8,933.4380222313756,8.896
8,929.1058907500001,8.908
8,924.7769242859449,8.92
8,920.4476883651678,8.932
8,916.11390442444,8.944
8,911.7716664536521,8.956
8,907.4182173727287,8.968
8,903.0521578462202,8.98
8,898.6730372830729,8.992
8,894.2811280383836,9.004
8,889.8773431014279,9.016
8,885.4632346979733,9.028
8,881.0409110589528,9.04
8,876.6132557324273,9.052
8,872.1844480624326,9.064
8,867.760011925009,9.076
8,863.3462279360125,9.088
8,858.9495773955019,9.1
8,854.5759682005524,9.112
8,850.2298036585072,9.124
8,845.9129847630982,9.136
8,841.6240855636971,9.148
8,837.3576884275658,9.16
8,833.1041437995333,9.172
8,828.8505939267608,9.184
8,824.5830832746058,9.196
8,820.2882892522948,9.208
8,815.9550693301235,9.22
8,811.5763008428622,9.232
8,807.1509095657115,9.244
8,802.68542466696,9.256
8,798.1950992976907,9.268
8,793.7044957929346,9.28
8,789.2471216145161,9.292
8,784.8639944394814,9.304
8,780.6016297030341,9.316
8,776.509716492201,9.328
8,772.6386427991048,9.34
8,769.0365304712578,9.352
8,765.7463168645395,9.364
8,762.8036019740034,9.376
8,760.2350213629911,9.388
8,758.0567001996583,9.4
8,756.2729093484919,9.412
8,754.8757242389815,9.424
8,753.8462974543755,9.436
8,753.1571729556888,9.448
8,752.7752405235083,9.46
8,752.6652129261074,9.472
8,752.7924502987868,9.484
8,753.125175056902,9.496
8,753.6363455905503,9.508
8,754.3056234134106,9.52
8,755.1198270350046,9.532
8,756.0736208740858,9.544
8,757.1705191779231,9.556
8,758.4234190427775,9.568
8,759.8540658579327,9.58
8,761.4910909859169,9.592
8,763.3677206204935,9.604
8,765.5192590438487,9.616
8,767.9805723189829,9.628
8,770.7843950200308,9.64
8,773.9597288614409,9.652
8,777.5301831028157,9.664
8,781.5136020839149,9.676
8,785.9230843529803,9.688
8,790.7683589132934,9.7
8,796.0572319563826,9.712
8,801.7969403302696,9.724
8,807.995130772432,9.736
8,814.6606563676067,9.748
8,821.8041890434248,9.76
8,829.4381968421245,9.772
8,837.5757410418989,9.784
8,846.2290306495469,9.796
8,855.4087974060694,9.808
8,865.1236586926238,9.82
8,875.3791739993261,9.832
8,886.1765180765458,9.844
9,897.5113016183276,9.856
9,909.3728773066728,9.868
9,921.7441397613827,9.88
9,934.6021641293112,9.892
9,947.919446370216,9.904
9,961.6653794714132,9.916
9,975.8074544896027,9.928
9,990.3121792173575,9.94
9,1005.1460080058548,9.952
9,1020.2759528874888,9.964
9,1035.6696793524293,9.976
9,1051.2957060390006,9.988
9,1067.1236154147048,10.0
9,1083.1244568247378,10.012
9,1099.2712118683837,10.024
9,1115.5390197897832,10.036
9,1131.905204537723,10.048
9,1148.348322187531,10.06
9,1164.8472422297657,10.072
9,1181.3815580214425,10.084
9,1197.9336748226315,10.096
9,1214.4908524800385,10.108
9,1231.045751514987,10.12
9,1247.5955664478363,10.132
9,1264.139744179789,10.144
9,1280.677173072879,10.156
9,1297.2040625001073,10.168
9,1313.713434032105,10.18
9,1330.1958422016623,10.192
9,1346.6401373556212,10.204
9,1363.0342847610339,10.216
9,1379.3662344864679,10.228
9,1395.6246881712002,10.24
9,1411.7991525263517,10.252
9,1427.8796935007092,10.264
9,1443.857474668311,10.276
9,1459.7256961829855,10.288
9,1475.4804616083375,10.3
