Group,Power,Time
1,1388.2467595483738,0.256
1,1388.2467595483738,0.268
1,1388.2467595483738,0.28
1,1388.2467595483738,0.292
1,1388.2467595483738,0.304
1,1388.2467595483738,0.316
1,1388.2467595483738,0.328
1,1388.2467595483738,0.34
1,1388.2467595483738,0.352
1,1388.2467595483738,0.364
1,1388.2467595483738,0.376
1,1388.2467595483738,0.388
1,1388.2467595483738,0.4
1,1388.2467595483738,0.412
1,1388.2467595483738,0.424
1,1388.2467595483738,0.436
1,1388.2467595483738,0.448
1,1388.2467595483738,0.46
1,1388.2467595483738,0.472
1,1388.2467595483738,0.484
1,1388.2467595483738,0.496
1,1388.2467595483738,0.508
1,1388.2467595483738,0.52
1,1388.2467595483738,0.532
1,1388.2467595483738,0.544
1,1388.2467595483738,0.556
1,1388.2467595483738,0.568
1,1388.2467595483738,0.58
1,1388.2467595483738,0.592
1,1388.2467595483738,0.604
1,1388.2467595483738,0.616
1,1388.2467595483738,0.628
1,1388.2467595483738,0.64
1,1388.2467595483738,0.652
1,1388.2467595483738,0.664
1,1388.2467595483738,0.676
1,1388.2467595483738,0.688
1,1388.2467595483738,0.7
1,1388.2467595483738,0.712
1,1388.2467595483738,0.724
1,1388.2467595483738,0.736
1,1388.2467595483738,0.748
1,1388.2467595483738,0.76
1,1388.2467595483738,0.772
1,1388.2467595483738,0.784
1,1388.2467595483738,0.796
1,1388.2467595483738,0.808
1,1388.2467595483738,0.82
1,1388.2467595483738,0.832
1,1388.2467595483738,0.844
1,1388.2467595483738,0.856
1,1388.2467595483738,0.868
1,1388.2467595483738,0.88
1,1388.2467595483738,0.892
1,1388.2467595483738,0.904
1,1388.2467595483738,0.916
1,1388.2467595483738,0.928
1,1388.2467595483738,0.94
1,1388.2467595483738,0.952
1,1388.2467595483738,0.964
1,1388.2467595483738,0.976
1,1388.2467595483738,0.988
1,1388.2467595483738,1.0
1,1388.2467595483738,1.012
1,1388.2467595483738,1.024
1,1388.2467595483738,1.036
1,1388.2467595483738,1.048
1,1388.2467595483738,1.06
1,1388.2467595483738,1.072
1,1388.2467595483738,1.084
1,1388.2467595483738,1.096
1,1388.2467595483738,1.108
1,1388.2467595483738,1.12
1,1388.2467595483738,1.132
1,1388.2467595483738,1.144
1,1388.2467595483738,1.156
1,1388.2467595483738,1.168
1,1388.2467595483738,1.18
1,1388.2467595483738,1.192
1,1388.2467595483738,1.204
1,1388.2467595483738,1.216
1,1388.2467595483738,1.228
1,1388.2467595483738,1.24
1,1388.2467595483738,1.252
1,1388.2467595483738,1.264
1,1388.2467595483738,1.276
1,1388.2467595483738,1.288
1,1388.2467595483738,1.3
1,1388.2467595483738,1.312
1,1388.2467595483738,1.324
1,1388.2467595483738,1.336
1,1388.2467595483738,1.348
1,1388.2467595483738,1.36
1,1388.2467595483738,1.372
1,1388.2467595483738,1.384
1,1388.2467595483738,1.396
1,1388.2467595483738,1.408
1,1388.2467595483738,1.42
1,1388.2467595483738,1.432
1,1388.2467595483738,1.444
2,1388.2467595483738,1.456
2,1388.2467595483738,1.468
2,1388.2467595483738,1.48
2,1388.2467595483738,1.492
2,1388.2467595483738,1.504
2,1388.2467595483738,1.516
2,1388.2467595483738,1.528
2,1388.2467595483738,1.54
2,1388.2467595483738,1.552
2,1388.2467595483738,1.564
2,1388.2467595483738,1.576
2,1388.2467595483738,1.588
2,1388.2467595483738,1.6
2,1388.2467595483738,1.612
2,1388.2467595483738,1.624
2,1388.2467595483738,1.636
2,1388.2467595483738,1.648
2,1388.2467595483738,1.66
2,1388.2467595483738,1.672
2,1388.2467595483738,1.684
2,1388.2467595483738,1.696
2,1388.2467595483738,1.708
2,1388.2467595483738,1.72
2,1388.2467595483738,1.732
2,1388.2467595483738,1.744
2,1388.2467595483738,1.756
2,1388.2467595483738,1.768
2,1388.2467595483738,1.78
2,1388.2467595483738,1.792
2,1388.2467595483738,1.804
2,1388.2467595483738,1.816
2,1388.2467595483738,1.828
2,1388.2467595483738,1.84
2,1388.2467595483738,1.852
2,1388.2467595483738,1.864
2,1388.2467595483738,1.876
2,1388.2467595483738,1.888
2,1388.2467595483738,1.9
2,1388.2467595483738,1.912
2,1388.2467595483738,1.924
2,1388.2467595483738,1.936
2,1388.2467595483738,1.948
2,1388.2467595483738,1.96
2,1388.2467595483738,1.972
2,1388.2467595483738,1.984
2,1388.2467595483738,1.996
2,1388.2467595483738,2.008
2,1388.2467595483738,2.02
2,1388.2467595483738,2.032
2,1388.2467595483738,2.044
2,1388.2467595483738,2.056
2,1389.4727107055232,2.068
2,1390.1342013768565,2.08
2,1390.258098913628,2.092
2,1389.879648205384,2.104
2,1389.0405627033601,2.116
2,1387.7871724696029,2.128
2,1386.1685404975603,2.14
2,1384.2344546653844,2.152
2,1382.032823109609,2.164
2,1379.6079862356403,2.176
2,1376.9990251799989,2.188
2,1374.2390966936368,2.2
2,1371.355410865632,2.212
2,1368.3687530866478,2.224
2,1365.2939766934721,2.236
2,1362.140397431511,2.248
2,1358.9119036843776,2.26
2,1355.6073352050505,2.272
2,1352.2211531686628,2.284
2,1348.7439219845037,2.296
2,1345.1620891056407,2.308
2,1341.4588170903169,2.32
2,1337.6158040205096,2.332
2,1333.613810992215,2.344
2,1329.433696813665,2.356
2,1325.058155566416,2.368
2,1320.4730074372758,2.38
2,1315.668420062356,2.392
2,1310.6393654588826,2.404
2,1305.3855360629293,2.416
2,1299.911326563245,2.428
2,1294.2256388493922,2.44
2,1288.3414133269168,2.452
2,1282.2748700823536,2.464
2,1276.0442700099427,2.476
2,1269.6687904186372,2.488
2,1263.1677458126028,2.5
2,1256.5599667424087,2.512
2,1249.8627378202123,2.524
2,1243.0905035222886,2.536
2,1236.2542137871667,2.548
2,1229.3608425494529,2.56
2,1222.4129640749359,2.572
2,1215.4089827407815,2.584
2,1208.343432498662,2.596
2,1201.206874550465,2.608
2,1193.9857947354533,2.62
2,1186.663543583755,2.632
2,1179.2218196998672,2.644
3,1171.6394612908136,2.656
3,1163.8925920176532,2.668
3,1155.955863583784,2.68
3,1147.8034133305462,2.692
3,1139.4102965687898,2.704
3,1130.7532847039286,2.716
3,1121.8117103890156,2.728
3,1112.5683721114797,2.74
3,1103.0104594366803,2.752
3,1093.1305301708144,2.764
3,1082.9271150086522,2.776
3,1072.4043084069529,2.788
3,1061.5709589684914,2.8
3,1050.440860339622,2.812
3,1039.0327335508293,2.824
3,1027.3698593812703,2.836
3,1015.4795429653664,2.848
3,1003.3924032437351,2.86
3,991.1418264823884,2.872
3,978.7631801817998,2.884
3,966.2927062082024,2.896
3,953.7661233997956,2.908
3,941.2175165461488,2.92
3,928.6784871472317,2.932
3,916.1768868533172,2.944
3,903.7361658560217,2.956
3,891.3756697958894,2.968
3,879.1106877617723,2.98
3,866.9527119824596,2.992
3,854.9100423371855,3.004
3,842.9892068106849,3.016
3,831.19534050503,3.028
3,819.5331525704943,3.04
3,808.008063236957,3.052
3,796.6267949889162,3.064
3,785.3975370030533,3.076
3,774.3300417691181,3.088
3,763.4354342456944,3.1
3,752.7262067800766,3.112
3,742.2163567782704,3.124
3,731.9210758881073,3.136
3,721.8564378295063,3.148
3,712.0389891851327,3.16
3,702.4847746009258,3.172
3,693.2086083605457,3.184
3,684.2234421664559,3.196
3,675.5399019937328,3.208
3,667.1655304329987,3.22
3,659.1037715889659,3.232
3,651.3531419364969,3.244
3,643.9069222945102,3.256
3,636.7534610353723,3.268
3,629.8767993706258,3.28
3,623.2574229868517,3.292
3,616.873399542017,3.304
3,610.7014472515731,3.316
3,604.7175011845968,3.328
3,598.8972541677086,3.34
3,593.2167789348742,3.352
3,587.6534347764607,3.364
3,582.1864330036119,3.376
3,576.7977158566764,3.388
3,571.4726069664376,3.4
3,566.1999968668634,3.412
3,560.9724624429186,3.424
3,555.78612175563,3.436
3,550.6405803193808,3.448
3,545.5387698026079,3.46
3,540.4865494541851,3.472
3,535.4918796610262,3.484
3,530.5645754704078,3.496
3,525.7164565250986,3.508
3,520.9607811602082,3.52
3,516.3110879815031,3.532
3,511.7806309393049,3.544
3,507.3817291516439,3.556
3,503.12461137929887,3.568
3,499.01642585621386,3.58
3,495.0603141230617,3.592
3,491.25500282482375,3.604
3,487.5950231426829,3.616
3,484.0710391256828,3.628
3,480.6703107509894,3.64
3,477.3774120235485,3.652
3,474.1751976165822,3.664
